source,original_path,working_path,target_class,target_class_id,original_split,annotation_status,has_ground_truth,label_path
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/081.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__081.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/082.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__082.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/083.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__083.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/084.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__084.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/085.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__085.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/086.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__086.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/087.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__087.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/088.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__088.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/089.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__089.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/BRAKE CALIPER/090.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/train__brake_caliper__090.jpg,brake_caliper,2,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE CALIPER/1.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/valid__brake_caliper__001.jpg,brake_caliper,2,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE CALIPER/2.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/valid__brake_caliper__002.jpg,brake_caliper,2,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE CALIPER/3.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/valid__brake_caliper__003.jpg,brake_caliper,2,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE CALIPER/4.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/valid__brake_caliper__004.jpg,brake_caliper,2,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/BRAKE CALIPER/5.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/valid__brake_caliper__005.jpg,brake_caliper,2,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE CALIPER/1.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/test__brake_caliper__001.jpg,brake_caliper,2,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE CALIPER/2.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/test__brake_caliper__002.jpg,brake_caliper,2,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE CALIPER/3.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/test__brake_caliper__003.jpg,brake_caliper,2,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE CALIPER/4.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/test__brake_caliper__004.jpg,brake_caliper,2,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/BRAKE CALIPER/5.jpg,ia-service/datasets/annotation_batch/images/brake_caliper/test__brake_caliper__005.jpg,brake_caliper,2,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/001.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__001.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/002.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__002.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/003.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__003.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/004.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__004.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/005.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__005.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/006.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__006.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/007.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__007.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/008.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__008.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/009.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__009.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/010.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__010.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/011.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__011.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/012.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__012.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/013.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__013.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/014.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__014.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/015.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__015.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/016.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__016.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/017.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__017.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/018.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__018.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/019.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__019.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/020.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__020.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/021.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__021.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/022.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__022.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/023.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__023.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/024.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__024.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/025.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__025.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/026.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__026.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/027.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__027.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/028.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__028.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/029.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__029.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/030.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__030.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/031.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__031.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/032.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__032.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/033.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__033.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/034.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__034.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/035.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__035.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/036.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__036.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/037.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__037.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/038.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__038.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/039.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__039.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/040.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__040.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/041.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__041.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/042.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__042.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/043.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__043.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/044.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__044.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/045.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__045.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/046.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__046.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/047.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__047.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/048.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__048.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/049.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__049.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/050.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__050.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/051.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__051.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/052.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__052.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/053.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__053.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/054.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__054.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/055.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__055.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/056.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__056.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/057.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__057.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/058.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__058.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/059.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__059.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/060.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__060.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/061.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__061.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/062.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__062.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/063.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__063.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/064.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__064.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/065.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__065.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/066.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__066.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/067.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__067.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/068.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__068.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/069.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__069.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/070.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__070.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/071.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__071.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/072.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__072.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/073.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__073.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/074.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__074.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/075.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__075.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/076.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__076.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/077.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__077.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/078.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__078.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/079.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__079.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/080.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__080.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/081.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__081.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/082.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__082.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/083.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__083.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/084.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__084.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/085.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__085.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/086.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__086.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/087.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__087.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/088.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__088.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/089.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__089.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/ALTERNATOR/090.jpg,ia-service/datasets/annotation_batch/images/alternator/train__alternator__090.jpg,alternator,3,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/ALTERNATOR/1.jpg,ia-service/datasets/annotation_batch/images/alternator/valid__alternator__001.jpg,alternator,3,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/ALTERNATOR/2.jpg,ia-service/datasets/annotation_batch/images/alternator/valid__alternator__002.jpg,alternator,3,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/ALTERNATOR/3.jpg,ia-service/datasets/annotation_batch/images/alternator/valid__alternator__003.jpg,alternator,3,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/ALTERNATOR/4.jpg,ia-service/datasets/annotation_batch/images/alternator/valid__alternator__004.jpg,alternator,3,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/valid/ALTERNATOR/5.jpg,ia-service/datasets/annotation_batch/images/alternator/valid__alternator__005.jpg,alternator,3,valid,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/ALTERNATOR/1.jpg,ia-service/datasets/annotation_batch/images/alternator/test__alternator__001.jpg,alternator,3,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/ALTERNATOR/2.jpg,ia-service/datasets/annotation_batch/images/alternator/test__alternator__002.jpg,alternator,3,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/ALTERNATOR/3.jpg,ia-service/datasets/annotation_batch/images/alternator/test__alternator__003.jpg,alternator,3,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/ALTERNATOR/4.jpg,ia-service/datasets/annotation_batch/images/alternator/test__alternator__004.jpg,alternator,3,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/test/ALTERNATOR/5.jpg,ia-service/datasets/annotation_batch/images/alternator/test__alternator__005.jpg,alternator,3,test,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/001.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__001.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/002.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__002.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/003.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__003.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/004.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__004.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/005.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__005.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/006.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__006.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/007.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__007.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/008.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__008.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/009.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__009.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/010.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__010.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/011.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__011.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/012.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__012.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/013.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__013.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/014.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__014.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/015.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__015.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/016.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__016.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/017.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__017.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/018.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__018.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/019.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__019.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/020.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__020.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/021.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__021.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/022.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__022.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/023.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__023.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/024.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__024.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/025.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__025.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/026.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__026.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/027.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__027.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/028.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__028.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/029.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__029.jpg,oil_filter,4,train,PENDING,false,
gpiosenka/car-parts-40-classes,car parts 50/train/OIL FILTER/030.jpg,ia-service/datasets/annotation_batch/images/oil_filter/train__oil_filter__030.jpg,oil_filter,4,train,PENDING,false,
