source,source_version,original_path,local_path,original_class,original_class_id,target_class,target_class_id,original_split,license
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/130.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/130.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/131.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/131.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/132.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/132.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/133.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/133.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/134.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/134.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/135.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/135.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/136.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/136.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/137.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/137.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/138.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/138.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/139.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/139.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/140.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/140.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/141.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/141.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/142.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/142.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/143.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/143.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/144.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/144.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/145.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/145.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/146.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/146.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/147.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/147.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/148.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/148.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/149.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/149.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/150.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/150.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/151.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/151.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/152.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/152.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/153.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/153.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/154.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/154.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/155.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/155.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/156.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/156.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/157.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/157.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/158.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/158.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/159.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/159.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/160.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/160.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/161.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/161.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/162.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/162.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/163.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/163.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/164.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/164.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/165.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/165.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/166.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/166.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/167.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/167.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/168.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/168.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/169.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/169.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/170.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/170.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/171.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/171.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/172.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/172.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/173.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/173.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/174.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/174.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/175.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/175.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/BRAKE ROTOR/176.jpg,ia-service/datasets/raw/kaggle-car-parts/train/BRAKE ROTOR/176.jpg,BRAKE ROTOR,,brake_rotor,1,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/001.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/001.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/002.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/002.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/003.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/003.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/004.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/004.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/005.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/005.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/006.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/006.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/007.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/007.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/008.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/008.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/009.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/009.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/010.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/010.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/011.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/011.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/012.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/012.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/013.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/013.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/014.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/014.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/015.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/015.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/016.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/016.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/017.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/017.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/018.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/018.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/019.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/019.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/020.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/020.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/021.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/021.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/022.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/022.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/023.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/023.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/024.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/024.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/025.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/025.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/026.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/026.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/027.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/027.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/028.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/028.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/029.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/029.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/030.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/030.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/031.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/031.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/032.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/032.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/033.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/033.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/034.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/034.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/035.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/035.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/036.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/036.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/037.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/037.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/038.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/038.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/039.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/039.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/040.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/040.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/041.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/041.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/042.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/042.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/043.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/043.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/044.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/044.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/045.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/045.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/046.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/046.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/047.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/047.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/048.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/048.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/049.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/049.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/050.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/050.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/051.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/051.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/052.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/052.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/053.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/053.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/054.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/054.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/055.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/055.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/056.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/056.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/057.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/057.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/058.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/058.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/059.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/059.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/060.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/060.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/061.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/061.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/062.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/062.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/063.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/063.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/064.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/064.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/065.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/065.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/066.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/066.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/067.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/067.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/068.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/068.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/069.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/069.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/070.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/070.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/071.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/071.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/072.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/072.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/073.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/073.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/074.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/074.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/075.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/075.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/HEADLIGHTS/076.jpg,ia-service/datasets/raw/kaggle-car-parts/train/HEADLIGHTS/076.jpg,HEADLIGHTS,,headlight,7,train,Apache-2.0
